station_name,station_type,province,city,district,start_time,end_time,up_arrival_delay_number,down_arrival_delay_number,up_departure_delay_number,down_depature_delay_number,wind,weather,temperature,major_holiday
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 3:00,2019/12/10 4:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 4:00,2019/12/10 5:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 5:00,2019/12/10 6:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 6:00,2019/12/10 7:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 7:00,2019/12/10 8:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 8:00,2019/12/10 9:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 9:00,2019/12/10 10:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 10:00,2019/12/10 11:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 11:00,2019/12/10 12:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 12:00,2019/12/10 13:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 13:00,2019/12/10 14:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 14:00,2019/12/10 15:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 15:00,2019/12/10 16:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 16:00,2019/12/10 17:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 17:00,2019/12/10 18:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 18:00,2019/12/10 19:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 19:00,2019/12/10 20:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 20:00,2019/12/10 21:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 21:00,2019/12/10 22:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 22:00,2019/12/10 23:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/10 23:00,2019/12/11 0:00,0,0,0,0,light winds from the E,cloudy,-3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 0:00,2019/12/11 1:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 1:00,2019/12/11 2:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 2:00,2019/12/11 3:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 3:00,2019/12/11 4:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 4:00,2019/12/11 5:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 5:00,2019/12/11 6:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 6:00,2019/12/11 7:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 7:00,2019/12/11 8:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 8:00,2019/12/11 9:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 9:00,2019/12/11 10:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 10:00,2019/12/11 11:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 11:00,2019/12/11 12:00,1,0,1,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 12:00,2019/12/11 13:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 13:00,2019/12/11 14:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 14:00,2019/12/11 15:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 15:00,2019/12/11 16:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 16:00,2019/12/11 17:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 17:00,2019/12/11 18:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 18:00,2019/12/11 19:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 19:00,2019/12/11 20:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 20:00,2019/12/11 21:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 21:00,2019/12/11 22:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 22:00,2019/12/11 23:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/11 23:00,2019/12/12 0:00,0,0,0,0,light winds from the NW,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 0:00,2019/12/12 1:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 1:00,2019/12/12 2:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 2:00,2019/12/12 3:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 3:00,2019/12/12 4:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 4:00,2019/12/12 5:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 5:00,2019/12/12 6:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 6:00,2019/12/12 7:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 7:00,2019/12/12 8:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 8:00,2019/12/12 9:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 9:00,2019/12/12 10:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 10:00,2019/12/12 11:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 11:00,2019/12/12 12:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 12:00,2019/12/12 13:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 13:00,2019/12/12 14:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 14:00,2019/12/12 15:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 15:00,2019/12/12 16:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 16:00,2019/12/12 17:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 17:00,2019/12/12 18:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 18:00,2019/12/12 19:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 19:00,2019/12/12 20:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 20:00,2019/12/12 21:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 21:00,2019/12/12 22:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 22:00,2019/12/12 23:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/12 23:00,2019/12/13 0:00,0,0,0,0,gentle breeze from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 0:00,2019/12/13 1:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 1:00,2019/12/13 2:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 2:00,2019/12/13 3:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 3:00,2019/12/13 4:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 4:00,2019/12/13 5:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 5:00,2019/12/13 6:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 6:00,2019/12/13 7:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 7:00,2019/12/13 8:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 8:00,2019/12/13 9:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 9:00,2019/12/13 10:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 10:00,2019/12/13 11:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 11:00,2019/12/13 12:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 12:00,2019/12/13 13:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 13:00,2019/12/13 14:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 14:00,2019/12/13 15:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 15:00,2019/12/13 16:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 16:00,2019/12/13 17:00,1,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 17:00,2019/12/13 18:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 18:00,2019/12/13 19:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 19:00,2019/12/13 20:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 20:00,2019/12/13 21:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 21:00,2019/12/13 22:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 22:00,2019/12/13 23:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/13 23:00,2019/12/14 0:00,0,0,0,0, light winds from the W,snow showers,-3,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 0:00,2019/12/14 1:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 1:00,2019/12/14 2:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 2:00,2019/12/14 3:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 3:00,2019/12/14 4:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 4:00,2019/12/14 5:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 5:00,2019/12/14 6:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 6:00,2019/12/14 7:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 7:00,2019/12/14 8:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 8:00,2019/12/14 9:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 9:00,2019/12/14 10:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 10:00,2019/12/14 11:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 11:00,2019/12/14 12:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 12:00,2019/12/14 13:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 13:00,2019/12/14 14:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 14:00,2019/12/14 15:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 15:00,2019/12/14 16:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 16:00,2019/12/14 17:00,1,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 17:00,2019/12/14 18:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 18:00,2019/12/14 19:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 19:00,2019/12/14 20:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 20:00,2019/12/14 21:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 21:00,2019/12/14 22:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 22:00,2019/12/14 23:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/14 23:00,2019/12/15 0:00,0,0,0,0, light winds from the W,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 0:00,2019/12/15 1:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 1:00,2019/12/15 2:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 2:00,2019/12/15 3:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 3:00,2019/12/15 4:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 4:00,2019/12/15 5:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 5:00,2019/12/15 6:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 6:00,2019/12/15 7:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 7:00,2019/12/15 8:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 8:00,2019/12/15 9:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 9:00,2019/12/15 10:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 10:00,2019/12/15 11:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 11:00,2019/12/15 12:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 12:00,2019/12/15 13:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 13:00,2019/12/15 14:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 14:00,2019/12/15 15:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 15:00,2019/12/15 16:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 16:00,2019/12/15 17:00,1,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 17:00,2019/12/15 18:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 18:00,2019/12/15 19:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 19:00,2019/12/15 20:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 20:00,2019/12/15 21:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 21:00,2019/12/15 22:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 22:00,2019/12/15 23:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/15 23:00,2019/12/16 0:00,0,0,0,0,light winds from the SW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 0:00,2019/12/16 1:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 1:00,2019/12/16 2:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 2:00,2019/12/16 3:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 3:00,2019/12/16 4:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 4:00,2019/12/16 5:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 5:00,2019/12/16 6:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 6:00,2019/12/16 7:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 7:00,2019/12/16 8:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 8:00,2019/12/16 9:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 9:00,2019/12/16 10:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 10:00,2019/12/16 11:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 11:00,2019/12/16 12:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/12/16 12:00,2019/12/16 13:00,0,0,0,0,gentle breeze from the S,moderate snow,0,False
