date,train_number,train_direction,station_name,station_order,scheduled_arrival_time,scheduled_departure_time,stop_time,actual_arrival_time,actual_departure_time,arrival_delay,departure_delay,wind,weather,temperature,major_holiday
2020-01-02,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:27:00,14:38:00,-7,-2,light winds from the N,light rain,9,True
2020-01-02,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:58:00,16:03:00,0,-1,light winds from the NE,overcast,11,True
2020-01-02,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the N,overcast,14,True
2020-01-02,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,light winds,light rain,11,True
2020-01-02,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:33:00,18:38:00,-2,-1,light winds,overcast,11,True
2020-01-02,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:27:00,19:27:00,0,0,light winds from the SE,overcast,12,True
2020-01-03,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,22,False
2020-01-03,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:30:00,11:32:00,2,1,light winds,cloudy,22,False
2020-01-03,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:01:00,12:05:00,1,0,light winds,cloudy,23,False
2020-01-03,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,cloudy,22,False
2020-01-03,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:27:00,14:39:00,-7,-1,light winds from the NW,light rain,7,False
2020-01-03,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:58:00,16:03:00,0,-1,gentle breeze from the NE,overcast,12,False
2020-01-03,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the N,overcast,15,False
2020-01-03,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,light winds,light rain,15,False
2020-01-03,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:33:00,18:38:00,-2,-1,light winds,light rain,10,False
2020-01-03,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:27:00,19:27:00,0,0,light winds from the NW,light rain,12,False
2020-01-04,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,22,False
2020-01-04,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:30:00,11:33:00,2,2,light winds,cloudy,25,False
2020-01-04,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:01:00,12:05:00,1,0,light winds,cloudy,25,False
2020-01-04,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:55:00,12:57:00,-1,-1,light winds,cloudy,25,False
2020-01-04,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:31:00,14:39:00,-3,-1,light winds from the N,overcast,9,False
2020-01-04,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:55:00,16:03:00,-3,-1,gentle breeze from the NE,overcast,13,False
2020-01-04,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NE,overcast,13,False
2020-01-04,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:47:00,-3,-2,light winds,light rain,13,False
2020-01-04,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:33:00,18:37:00,-2,-2,light winds,light rain,10,False
2020-01-04,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:27:00,19:27:00,0,0,gentle breeze from the NE,light rain,11,False
2020-01-05,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,21,False
2020-01-05,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:31:00,0,0,light winds,cloudy,25,False
2020-01-05,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,light winds,cloudy,27,False
2020-01-05,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,cloudy,26,False
2020-01-05,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:33:00,14:39:00,-1,-1,light winds from the SE,cloudy,16,False
2020-01-05,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:57:00,16:03:00,-1,-1,light winds from the N,overcast,17,False
2020-01-05,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the E,cloudy,19,False
2020-01-05,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:45:00,17:48:00,-2,-1,fresh breeze from the W,overcast,18,False
2020-01-05,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:34:00,18:38:00,-1,-1,gentle breeze from the W,light rain,15,False
2020-01-05,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:27:00,19:27:00,0,0,moderate breeze from the SE,overcast,13,False
2020-01-06,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,23,False
2020-01-06,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:31:00,0,0,light winds,cloudy,25,False
2020-01-06,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,11:59:00,12:04:00,-1,-1,light winds,overcast,25,False
2020-01-06,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,cloudy,25,False
2020-01-06,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:27:00,14:39:00,-7,-1,light winds from the NW,overcast,13,False
2020-01-06,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,light winds from the SW,cloudy,22,False
2020-01-06,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,17:00:00,17:01:00,0,-1,light winds from the NE,cloudy,24,False
2020-01-06,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:45:00,17:48:00,-2,-1,gentle breeze from the W,sunny,24,False
2020-01-06,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:32:00,18:38:00,-3,-1,gentle breeze from the W,cloudy,23,False
2020-01-06,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:26:00,19:26:00,-1,0,gentle breeze from the S,cloudy,22,False
2020-01-07,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,25,False
2020-01-07,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:31:00,0,0,light winds,cloudy,26,False
2020-01-07,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,light winds,cloudy,26,False
2020-01-07,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:53:00,12:57:00,-3,-1,light winds,cloudy,25,False
2020-01-07,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:26:00,14:39:00,-8,-1,gentle breeze from the NW,overcast,11,False
2020-01-07,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,gentle breeze from the N,light rain,12,False
2020-01-07,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,gentle breeze from the W,light rain,20,False
2020-01-07,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:47:00,17:49:00,0,0,strong breeze from the W,light rain,24,False
2020-01-07,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:39:00,18:41:00,4,2,fresh breeze from the W,light rain,22,False
2020-01-07,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:30:00,19:30:00,3,0,fresh breeze from the W,light rain,19,False
2020-01-08,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,25,False
2020-01-08,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:29:00,-1,-2,light winds,cloudy,26,False
2020-01-08,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,gentle breeze from the NE,cloudy,25,False
2020-01-08,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:53:00,12:56:00,-3,-2,light winds,cloudy,17,False
2020-01-08,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:30:00,14:39:00,-4,-1,light winds from the N,cloudy,12,False
2020-01-08,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:55:00,16:03:00,-3,-1,gentle breeze from the NE,cloudy,12,False
2020-01-08,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:58:00,17:00:00,-2,-2,light winds from the NE,sunny,14,False
2020-01-08,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,gentle breeze from the E,sunny,12,False
2020-01-08,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:32:00,18:38:00,-3,-1,gentle breeze from the N,cloudy,8,False
2020-01-08,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:28:00,19:28:00,1,0,gentle breeze from the NW,cloudy,7,False
2020-01-09,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,22,False
2020-01-09,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:30:00,-1,-1,light winds,cloudy,23,False
2020-01-09,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,light winds,cloudy,24,False
2020-01-09,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:53:00,12:56:00,-3,-2,light winds,cloudy,18,False
2020-01-09,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:30:00,14:39:00,-4,-1,light winds from the N,light rain,5,False
2020-01-09,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,light winds,light rain,8,False
2020-01-09,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NE,cloudy,12,False
2020-01-09,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,gentle breeze from the NE,light rain,12,False
2020-01-09,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:34:00,18:38:00,-1,-1,gentle breeze from the NE,light rain,7,False
2020-01-09,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:27:00,19:27:00,0,0,gentle breeze from the N,light rain,7,False
2020-01-10,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,22,False
2020-01-10,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:31:00,0,0,light winds,cloudy,24,False
2020-01-10,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,light winds,cloudy,25,False
2020-01-10,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,overcast,22,False
2020-01-10,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:28:00,14:39:00,-6,-1,light winds from the N,light rain,4,False
2020-01-10,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:57:00,16:03:00,-1,-1,gentle breeze from the N,light rain,7,False
2020-01-10,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the N,light rain,9,False
2020-01-10,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,light winds,light rain,9,False
2020-01-10,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:31:00,18:38:00,-4,-1,light winds,light to moderate rain,8,False
2020-01-10,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:26:00,19:26:00,-1,0,gentle breeze from the NE,light rain,10,False
2020-01-11,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,23,False
2020-01-11,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:31:00,0,0,light winds,cloudy,25,False
2020-01-11,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:01:00,12:05:00,1,0,gentle breeze from the N,light rain,22,False
2020-01-11,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:57:00,-2,-1,light winds,overcast,11,False
2020-01-11,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:28:00,14:39:00,-6,-1,light winds from the NW,overcast,6,False
2020-01-11,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:57:00,16:03:00,-1,-1,gentle breeze from the N,light rain,8,False
2020-01-11,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NW,moderate rain,7,False
2020-01-11,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,light winds,light rain,8,False
2020-01-11,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:30:00,18:38:00,-5,-1,light winds,light rain,6,False
2020-01-11,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:26:00,19:26:00,-1,0,gentle breeze from the NE,light rain,8,False
2020-01-12,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,20,False
2020-01-12,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:29:00,-1,-2,light winds,cloudy,18,False
2020-01-12,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,gentle breeze from the N,cloudy,14,False
2020-01-12,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,overcast,9,False
2020-01-12,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:32:00,14:38:00,-2,-2,light winds from the NE,sunny,10,False
2020-01-12,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:55:00,16:02:00,-3,-2,light winds from the NE,cloudy,10,False
2020-01-12,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NE,cloudy,10,False
2020-01-12,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,gentle breeze from the E,cloudy,8,False
2020-01-12,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:29:00,18:38:00,-6,-1,light winds,cloudy,7,False
2020-01-12,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:25:00,19:25:00,-2,0,light winds from the N,overcast,9,False
2020-01-13,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,20,False
2020-01-13,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:29:00,-1,-2,light winds,cloudy,21,False
2020-01-13,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,11:59:00,12:04:00,-1,-1,light winds,cloudy,21,False
2020-01-13,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:57:00,-2,-1,light winds,sunny,18,False
2020-01-13,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:32:00,14:39:00,-2,-1,light winds from the N,cloudy,11,False
2020-01-13,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:57:00,16:03:00,-1,-1,light winds from the NE,cloudy,9,False
2020-01-13,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NW,cloudy,13,False
2020-01-13,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:45:00,17:48:00,-2,-1,gentle breeze from the E,cloudy,11,False
2020-01-13,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:32:00,18:38:00,-3,-1,light winds,cloudy,9,False
2020-01-13,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:23:00,19:23:00,-4,0,light winds from the NE,overcast,9,False
2020-01-14,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,21,False
2020-01-14,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:30:00,0,-1,light winds,cloudy,22,False
2020-01-14,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,light winds,cloudy,22,False
2020-01-14,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:55:00,12:56:00,-1,-2,light winds,light rain,15,False
2020-01-14,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:27:00,14:40:00,-7,0,light winds from the N,light rain,8,False
2020-01-14,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,moderate breeze from the NE,cloudy,11,False
2020-01-14,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NE,cloudy,13,False
2020-01-14,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,gentle breeze from the E,overcast,9,False
2020-01-14,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:29:00,18:38:00,-6,-1,gentle breeze from the NW,cloudy,8,False
2020-01-14,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:24:00,19:24:00,-3,0,gentle breeze from the NW,cloudy,8,False
2020-01-15,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,21,False
2020-01-15,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:30:00,-1,-1,light winds,cloudy,22,False
2020-01-15,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:04:00,0,-1,light winds,cloudy,24,False
2020-01-15,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,cloudy,21,False
2020-01-15,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:27:00,14:39:00,-7,-1,light winds from the N,moderate rain,7,False
2020-01-15,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,gentle breeze from the N,light rain,6,False
2020-01-15,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:58:00,17:01:00,-2,-1,light winds from the E,moderate rain,8,False
2020-01-15,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,moderate breeze from the E,light rain,7,False
2020-01-15,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:33:00,18:38:00,-2,-1,gentle breeze from the NE,light rain,7,False
2020-01-15,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:24:00,19:24:00,-3,0,gentle breeze from the NE,light rain,8,False
2020-01-16,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,23,False
2020-01-16,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:30:00,-1,-1,light winds,cloudy,23,False
2020-01-16,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:00:00,12:05:00,0,0,light winds,light rain,24,False
2020-01-16,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:56:00,-2,-2,light winds,light rain,14,False
2020-01-16,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:31:00,14:39:00,-3,-1,light winds from the NW,light rain,4,False
2020-01-16,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,gentle breeze from the N,light rain,6,False
2020-01-16,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:58:00,17:02:00,-2,0,gentle breeze from the SW,light rain,6,False
2020-01-16,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,gentle breeze from the NW,light rain,7,False
2020-01-16,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:32:00,18:38:00,-3,-1,moderate breeze from the N,light rain,7,False
2020-01-16,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:27:00,19:27:00,0,0,gentle breeze from the NE,light rain,7,False
2020-01-17,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,20,False
2020-01-17,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:30:00,-1,-1,light winds,cloudy,21,False
2020-01-17,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:01:00,12:05:00,1,0,gentle breeze from the N,cloudy,18,False
2020-01-17,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:57:00,-2,-1,light winds,overcast,10,False
2020-01-17,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:33:00,14:39:00,-1,-1,light winds from the N,overcast,9,False
2020-01-17,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,gentle breeze from the N,overcast,7,False
2020-01-17,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:01:00,-1,-1,light winds from the NW,overcast,7,False
2020-01-17,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:45:00,17:48:00,-2,-1,light winds,overcast,7,False
2020-01-17,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:33:00,18:38:00,-2,-1,gentle breeze from the N,overcast,7,False
2020-01-17,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:24:00,19:24:00,-3,0,light winds from the N,overcast,8,False
2020-01-18,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,20,False
2020-01-18,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:28:00,11:32:00,0,1,light winds,cloudy,21,False
2020-01-18,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:01:00,12:07:00,1,2,light winds,overcast,19,False
2020-01-18,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:56:00,12:57:00,0,-1,light winds,overcast,13,False
2020-01-18,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:28:00,14:39:00,-6,-1,light winds from the N,overcast,7,False
2020-01-18,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:57:00,16:03:00,-1,-1,light winds from the NE,overcast,8,False
2020-01-18,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:00:00,-1,-2,light winds from the NE,overcast,10,False
2020-01-18,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,light winds,overcast,8,False
2020-01-18,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:34:00,18:39:00,-1,0,light winds,overcast,6,False
2020-01-18,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:23:00,19:23:00,-4,0,light winds from the NE,cloudy,6,False
2020-01-19,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,21,False
2020-01-19,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:29:00,11:32:00,1,1,light winds,cloudy,21,False
2020-01-19,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,12:01:00,12:07:00,1,2,light winds,light rain,18,False
2020-01-19,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:57:00,12:58:00,1,0,light winds,overcast,13,False
2020-01-19,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:29:00,14:39:00,-5,-1,light winds from the N,cloudy,11,False
2020-01-19,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:57:00,16:04:00,-1,0,light winds from the NW,sunny,12,False
2020-01-19,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:59:00,17:02:00,-1,0,light winds from the SW,cloudy,11,False
2020-01-19,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,gentle breeze from the W,overcast,9,False
2020-01-19,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:34:00,18:38:00,-1,-1,light winds,cloudy,10,False
2020-01-19,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:24:00,19:24:00,-3,0,light winds from the NW,overcast,9,False
2020-01-20,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,gentle breeze from the E,cloudy,21,False
2020-01-20,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:27:00,11:31:00,-1,0,light winds,cloudy,20,False
2020-01-20,G100,up,Guangzhounan Railway Station,3,12:00:00,12:05:00,5,11:59:00,12:04:00,-1,-1,light winds,cloudy,20,False
2020-01-20,G100,up,Shaoguan Railway Station,4,12:56:00,12:58:00,2,12:54:00,12:57:00,-2,-1,light winds,overcast,14,False
2020-01-20,G100,up,Changshanan Railway Station,5,14:34:00,14:40:00,6,14:32:00,14:39:00,-2,-1,light winds from the E,overcast,9,False
2020-01-20,G100,up,Nanchangxi Railway Station,6,15:58:00,16:04:00,6,15:56:00,16:03:00,-2,-1,light winds from the E,cloudy,12,False
2020-01-20,G100,up,Shangrao Railway Station,7,17:00:00,17:02:00,2,16:58:00,17:01:00,-2,-1,light winds from the NW,sunny,13,False
2020-01-20,G100,up,Jinhua Railway Station,8,17:47:00,17:49:00,2,17:44:00,17:48:00,-3,-1,light winds,sunny,13,False
2020-01-20,G100,up,Hangzhoudong Railway Station,9,18:35:00,18:39:00,4,18:33:00,18:39:00,-2,0,light winds,cloudy,12,False
2020-01-20,G100,up,Shanghaihongqiao Railway Station,10,19:27:00,19:27:00,----,19:23:00,19:23:00,-4,0, light winds from the W,cloudy,11,False
2020-01-21,G100,up,Xianggangxijiulong Railway Station,1,11:10:00,11:10:00,----,00:00:00,00:00:00,0,-670,light winds,cloudy,21,False
2020-01-21,G100,up,Shenzhenbei Railway Station,2,11:28:00,11:31:00,3,11:29:00,11:31:00,1,0,light winds,cloudy,22,False
